50
2	40	35		3	40	58		6	40	89		10	40	0		12	40	48
13	40	95		15	40	-84		17	40	37		19	40	75		26	40	70
30	40	85		35	40	35		36	40	65		38	40	95		39	40	8
6	41	69		8	41	7		9	41	25		12	41	62		13	41	56
18	41	67		19	41	68		22	41	0		30	41	64		31	41	42
32	41	0		33	41	0		34	41	40		38	41	44		8	42	76
10	42	0		14	42	44		16	42	49		21	42	59		28	42	23
30	42	48		31	42	-89		33	42	67		35	42	6		37	42	50
2	43	86		8	43	27		10	43	28		14	43	19		15	43	0
16	43	27		19	43	14		20	43	1		24	43	97		26	43	-30
27	43	4		31	43	5		33	43	26		36	43	0		39	43	53
42	43	7		7	44	-37		9	44	6		10	44	90		12	44	54
13	44	48		15	44	98		18	44	24		19	44	30		20	44	98
21	44	50		23	44	0		26	44	10		30	44	-80		31	44	12
32	44	-5		36	44	74		37	44	0		39	44	0		42	44	28
43	44	81		1	45	-87		3	45	-98		6	45	-76		7	45	15
13	45	98		15	45	18		17	45	-64		19	45	66		22	45	70
23	45	-8		25	45	0		26	45	50		29	45	21		30	45	99
31	45	93		36	45	54		39	45	32		41	45	80		2	46	30
6	46	9		8	46	0		11	46	0		16	46	30		17	46	68
18	46	85		19	46	6		21	46	54		23	46	37		24	46	15
26	46	83		27	46	0		28	46	93		29	46	78		30	46	32
31	46	41		32	46	0		36	46	-26		38	46	0		41	46	-91
6	47	-75		8	47	-65		11	47	18		13	47	93		18	47	11
19	47	-81		20	47	68		23	47	96		25	47	-12		28	47	56
29	47	33		32	47	84		35	47	12		38	47	0		44	47	72
45	47	99		46	47	10		3	48	67		4	48	0		6	48	29
9	48	0		10	48	46		13	48	21		19	48	-76		20	48	30
22	48	13		23	48	98		24	48	70		25	48	57		27	48	46
29	48	8		38	48	61		41	48	4		42	48	0		46	48	73
2	49	-38		5	49	31		6	49	59		10	49	29		13	49	80
15	49	-71		17	49	44		19	49	45		20	49	34		21	49	-89
22	49	2		25	49	78		27	49	0		29	49	0		30	49	24
31	49	99		32	49	14		35	49	91		38	49	57		40	49	40
41	49	26		44	49	5		45	49	100		46	49	7		48	49	27
3	50	16		4	50	36		5	50	78		6	50	-33		9	50	28
10	50	93		11	50	-10		12	50	92		18	50	-70		19	50	-74
22	50	91		23	50	20		30	50	80		31	50	88		32	50	89
33	50	0		34	50	74		35	50	19		38	50	86		39	50	13
41	50	77		43	50	0		47	50	69		48	50	67		49	50	35
