400
57	98	7		58	98	99		64	98	57		79	98	77		20	99	48
30	99	25		38	99	71		45	99	79		73	99	58		81	99	7
92	99	79		97	99	80		17	100	36		20	100	10		31	100	64
53	100	94		60	100	97		73	100	30		89	100	37		17	101	49
23	101	88		34	101	62		53	101	85		55	101	58		66	101	14
71	101	88		91	101	3		2	102	86		18	102	59		19	102	53
38	102	53		40	102	92		43	102	94		45	102	96		62	102	74
64	102	59		65	102	91		68	102	10		14	103	68		23	103	8
70	103	12		71	103	26		74	103	27		92	103	24		4	104	7
14	104	98		15	104	59		35	104	100		38	104	1		52	104	85
83	104	19		3	105	-5		5	105	-23		18	105	42		31	105	75
59	105	77		60	105	63		67	105	64		83	105	66		94	105	31
95	105	34		22	106	67		35	106	52		46	106	47		48	106	36
91	106	15		95	106	11		6	107	74		45	107	85		48	107	7
83	107	68		90	107	72		91	107	62		18	108	17		38	108	45
62	108	86		67	108	43		72	108	72		76	108	28		91	108	15
94	108	39		99	108	17		8	109	45		12	109	93		15	109	28
38	109	82		40	109	52		52	109	44		73	109	88		2	110	55
7	110	56		30	110	46		38	110	80		53	110	95		54	110	9
73	110	20		87	110	32		93	110	95		20	111	81		74	111	17
77	111	80		86	111	28		87	111	76		104	111	80		110	111	81
23	112	2		56	112	-49		98	112	79		2	113	42		23	113	79
29	113	18		48	113	15		51	113	4		61	113	74		66	113	8
71	113	85		2	114	23		7	114	10		38	114	76		74	114	87
78	114	7		91	114	45		107	114	85		17	115	7		20	115	46
37	115	84		38	115	10		74	115	27		82	115	-100		88	115	95
91	115	58		111	115	41		12	116	96		14	116	17		24	116	75
29	116	80		30	116	65		44	116	59		75	116	51		100	116	7
104	116	37		107	116	37		111	116	85		113	116	89		19	117	40
28	117	25		31	117	67		51	117	14		54	117	99		61	117	86
80	117	87		35	118	6		41	118	22		50	118	31		53	118	28
84	118	79		88	118	20		106	118	52		8	119	85		9	119	91
35	119	10		44	119	21		48	119	48		69	119	85		72	119	27
77	119	18		89	119	61		90	119	91		21	120	58		27	120	75
31	120	92		48	120	29		84	120	67		92	120	57		110	120	34
115	120	97		43	121	78		45	121	48		69	121	2		70	121	32
81	121	14		83	121	0		84	121	38		94	121	39		96	121	-58
114	121	27		7	122	57		9	122	-53		20	122	90		32	122	0
39	122	42		68	122	76		76	122	87		17	123	64		34	123	47
41	123	86		86	123	31		89	123	39		96	123	74		2	124	10
17	124	-27		22	124	90		41	124	72		46	124	30		59	124	6
73	124	19		91	124	76		95	124	-43		97	124	68		99	124	-8
116	124	62		118	124	18		3	125	30		7	125	54		32	125	92
43	125	41		66	125	55		68	125	30		112	125	100		1	126	75
2	126	47		11	126	2		22	126	99		34	126	87		44	126	39
52	126	60		117	126	50		118	126	32		2	127	73		7	127	88
17	127	67		23	127	72		25	127	-26		29	127	92		44	127	85
54	127	54		64	127	0		69	127	67		70	127	39		74	127	97
76	127	80		81	127	86		92	127	86		97	127	9		120	127	12
12	128	26		19	128	21		35	128	98		37	128	45		42	128	53
64	128	22		68	128	14		77	128	21		84	128	40		98	128	90
103	128	4		105	128	98		111	128	97		2	129	77		45	129	38
56	129	53		66	129	6		74	129	35		89	129	22		90	129	25
103	129	49		113	129	25		115	129	32		117	129	19		123	129	81
12	130	92		39	130	46		42	130	3		45	130	72		52	130	42
56	130	96		57	130	96		64	130	78		74	130	78		79	130	75
99	130	76		107	130	90		109	130	74		124	130	100		4	131	78
14	131	36		17	131	22		38	131	46		51	131	80		56	131	11
63	131	76		76	131	8		90	131	-7		102	131	0		115	131	86
15	132	7		25	132	17		79	132	49		82	132	75		98	132	88
101	132	89		109	132	1		3	133	81		6	133	44		31	133	49
44	133	48		61	133	26		63	133	96		68	133	54		86	133	99
106	133	94		109	133	75		112	133	15		11	134	51		22	134	40
37	134	85		48	134	83		63	134	30		82	134	52		86	134	74
88	134	20		127	134	18		128	134	60		6	135	71		73	135	43
74	135	64		87	135	41		122	135	56		128	135	82		134	135	60
5	136	84		22	136	35		38	136	63		41	136	0		85	136	5
105	136	23		109	136	14		4	137	36		6	137	99		7	137	85
50	137	25		55	137	39		84	137	9		85	137	10		101	137	19
106	137	62		114	137	65		115	137	45		118	137	43		6	138	98
7	138	75		31	138	87		54	138	75		63	138	22		65	138	32
66	138	-15		75	138	68		2	139	82		19	139	62		30	139	65
53	139	51		72	139	30		73	139	90		97	139	13		117	139	60
133	139	27		134	139	29		26	140	0		36	140	78		38	140	82
57	140	12		63	140	58		66	140	23		72	140	56		108	140	12
112	140	66		118	140	64		18	141	65		54	141	20		63	141	79
65	141	32		78	141	13		80	141	0		113	141	94		117	141	89
132	141	3		36	142	28		47	142	-47		51	142	64		54	142	15
75	142	60		84	142	5		86	142	10		110	142	59		126	142	99
132	142	49		140	142	42		23	143	81		68	143	7		99	143	15
113	143	12		123	143	73		140	143	46		14	144	-39		16	144	94
60	144	64		65	144	66		68	144	69		87	144	42		92	144	15
117	144	5		124	144	11		135	144	28		138	144	-81		1	145	92
17	145	79		35	145	22		42	145	-61		43	145	-8		66	145	4
74	145	45		81	145	1		86	145	20		103	145	92		104	145	61
119	145	63		136	145	43		16	146	96		17	146	35		18	146	70
26	146	30		32	146	92		37	146	37		55	146	48		60	146	43
66	146	41		76	146	55		78	146	17		93	146	15		109	146	51
126	146	5		128	146	88		138	146	84		110	147	22		118	147	45
138	147	39		5	148	7		12	148	61		32	148	89		43	148	9
46	148	-29		50	148	42		74	148	32		96	148	7		123	148	44
140	148	12		141	148	97		9	149	-7		39	149	0		60	149	29
66	149	76		84	149	96		87	149	39		113	149	77		127	149	29
129	149	0		131	149	41		137	149	0		30	150	94		49	150	29
66	150	79		69	150	-21		74	150	16		105	150	67		125	150	14
127	150	52		129	150	65		135	150	92		136	150	95		12	151	72
16	151	96		19	151	45		37	151	10		41	151	44		56	151	44
94	151	96		148	151	71		3	152	26		27	152	30		36	152	33
46	152	29		49	152	17		57	152	29		62	152	33		65	152	48
76	152	5		93	152	84		98	152	95		7	153	72		8	153	43
9	153	34		19	153	18		21	153	91		35	153	26		58	153	1
62	153	62		83	153	-78		86	153	28		94	153	76		95	153	-42
100	153	9		113	153	50		125	153	93		138	153	78		150	153	96
7	154	14		13	154	75		14	154	2		15	154	94		21	154	69
22	154	24		26	154	38		27	154	75		41	154	51		72	154	70
73	154	79		85	154	23		95	154	50		99	154	50		100	154	22
123	154	62		8	155	55		16	155	37		42	155	31		44	155	94
49	155	56		51	155	30		66	155	88		67	155	57		103	155	71
111	155	36		115	155	59		123	155	51		133	155	72		137	155	-25
139	155	73		153	155	62		24	156	17		28	156	87		45	156	56
47	156	-8		48	156	14		60	156	94		76	156	35		82	156	28
106	156	12		123	156	2		135	156	72		145	156	36		152	156	60
6	157	94		12	157	50		54	157	-1		87	157	12		90	157	97
96	157	48		106	157	13		111	157	72		114	157	32		117	157	49
123	157	58		127	157	24		131	157	35		135	157	41		140	157	35
145	157	57		62	158	84		83	158	-68		84	158	76		93	158	41
110	158	77		140	158	54		142	158	-93		14	159	48		57	159	45
78	159	47		88	159	-59		127	159	72		158	159	43		19	160	42
41	160	69		43	160	56		48	160	37		88	160	95		93	160	5
99	160	45		103	160	15		144	160	81		19	161	11		50	161	44
92	161	86		104	161	30		109	161	85		40	162	56		102	162	7
107	162	22		114	162	85		125	162	62		142	162	-54		148	162	61
161	162	2		21	163	61		33	163	13		48	163	56		82	163	5
84	163	93		94	163	1		115	163	49		125	163	36		148	163	62
3	164	35		14	164	23		19	164	56		74	164	70		92	164	56
105	164	57		113	164	84		130	164	10		131	164	27		151	164	74
152	164	68		158	164	16		16	165	94		27	165	61		56	165	66
63	165	22		71	165	0		76	165	69		84	165	99		95	165	90
105	165	66		128	165	55		133	165	33		134	165	-14		164	165	67
11	166	0		27	166	77		34	166	-45		36	166	38		43	166	35
71	166	-19		72	166	67		90	166	99		105	166	14		109	166	1
131	166	37		151	166	8		154	166	21		157	166	44		160	166	88
165	166	5		5	167	39		20	167	72		30	167	40		48	167	74
53	167	91		104	167	62		111	167	75		131	167	97		146	167	10
155	167	27		9	168	47		10	168	-9		20	168	10		30	168	88
38	168	0		55	168	79		70	168	84		74	168	56		82	168	78
88	168	20		94	168	76		96	168	65		102	168	66		117	168	87
118	168	79		123	168	58		126	168	2		131	168	76		147	168	-49
155	168	20		158	168	19		1	169	92		21	169	16		26	169	28
37	169	6		50	169	67		109	169	20		111	169	60		112	169	-19
118	169	55		127	169	76		130	169	61		131	169	13		137	169	92
142	169	29		5	170	16		26	170	45		28	170	92		33	170	30
38	170	30		43	170	33		57	170	95		76	170	28		79	170	26
98	170	60		122	170	0		166	170	78		169	170	25		12	171	48
19	171	27		22	171	22		40	171	41		60	171	94		76	171	1
87	171	49		90	171	79		94	171	81		110	171	33		128	171	61
1	172	9		10	172	17		30	172	2		40	172	29		75	172	35
79	172	78		99	172	4		101	172	2		138	172	91		151	172	80
152	172	55		164	172	16		1	173	36		57	173	68		75	173	34
79	173	94		89	173	44		113	173	0		116	173	6		126	173	7
164	173	10		172	173	68		16	174	12		25	174	69		32	174	30
79	174	34		130	174	13		132	174	78		165	174	0		11	175	71
22	175	16		27	175	8		82	175	83		95	175	89		141	175	80
143	175	64		9	176	99		36	176	35		43	176	96		54	176	-64
83	176	55		85	176	27		97	176	84		110	176	2		112	176	53
115	176	39		131	176	58		159	176	64		161	176	65		61	177	0
91	177	93		96	177	94		98	177	31		100	177	62		104	177	40
137	177	-100		167	177	39		169	177	82		171	177	45		7	178	8
24	178	75		61	178	89		81	178	16		83	178	39		88	178	56
110	178	17		122	178	6		150	178	41		158	178	44		171	178	22
173	178	99		175	178	71		9	179	4		16	179	75		21	179	67
59	179	77		64	179	5		69	179	82		81	179	11		91	179	37
108	179	88		109	179	85		172	179	52		174	179	31		2	180	90
30	180	0		34	180	71		71	180	45		74	180	16		88	180	39
103	180	88		111	180	45		151	180	4		179	180	90		55	181	84
60	181	48		68	181	-60		81	181	66		85	181	64		99	181	53
123	181	75		124	181	83		166	181	100		10	182	87		28	182	32
35	182	35		63	182	92		66	182	59		89	182	97		122	182	4
140	182	53		144	182	65		155	182	10		165	182	85		11	183	87
14	183	78		19	183	62		32	183	69		40	183	49		42	183	78
45	183	66		55	183	61		58	183	33		66	183	58		101	183	92
104	183	34		134	183	93		150	183	45		154	183	21		156	183	63
159	183	10		9	184	54		42	184	7		61	184	2		62	184	4
72	184	32		85	184	29		100	184	43		111	184	18		121	184	70
123	184	8		133	184	21		142	184	68		145	184	17		150	184	89
163	184	47		176	184	37		2	185	23		30	185	68		32	185	51
35	185	9		40	185	25		63	185	96		75	185	95		101	185	39
105	185	20		122	185	12		124	185	59		141	185	35		157	185	52
166	185	97		172	185	58		183	185	100		3	186	5		17	186	68
28	186	69		30	186	71		64	186	39		67	186	79		92	186	61
104	186	42		109	186	96		113	186	30		124	186	86		162	186	23
182	186	7		15	187	47		36	187	-17		41	187	80		42	187	90
47	187	7		53	187	43		64	187	1		81	187	93		92	187	67
99	187	81		106	187	71		138	187	97		141	187	10		152	187	39
162	187	22		52	188	-79		63	188	71		83	188	91		91	188	61
92	188	94		109	188	95		115	188	51		120	188	81		130	188	22
146	188	92		152	188	39		175	188	65		4	189	55		7	189	68
29	189	-67		36	189	71		39	189	0		67	189	64		74	189	28
87	189	26		92	189	4		126	189	91		142	189	80		150	189	99
152	189	37		4	190	6		8	190	16		9	190	97		14	190	23
28	190	81		29	190	58		30	190	18		37	190	81		53	190	88
60	190	95		78	190	26		123	190	42		160	190	38		162	190	86
169	190	30		178	190	10		181	190	10		36	191	85		48	191	52
52	191	97		155	191	37		183	191	63		5	192	24		26	192	8
35	192	15		41	192	43		43	192	24		45	192	15		57	192	40
62	192	7		86	192	28		87	192	63		115	192	33		117	192	20
129	192	89		133	192	33		134	192	94		136	192	41		143	192	74
148	192	62		176	192	23		190	192	90		1	193	0		3	193	35
5	193	59		7	193	23		11	193	73		13	193	19		23	193	32
41	193	96		74	193	46		99	193	72		109	193	29		126	193	87
131	193	74		148	193	32		162	193	72		164	193	43		168	193	-94
13	194	45		39	194	23		94	194	40		98	194	100		113	194	26
128	194	64		157	194	68		167	194	51		180	194	58		11	195	-99
46	195	-83		52	195	27		80	195	10		99	195	8		162	195	55
165	195	4		2	196	63		5	196	98		21	196	13		24	196	79
54	196	10		61	196	23		65	196	-64		74	196	86		88	196	95
90	196	84		91	196	90		93	196	1		99	196	78		101	196	67
106	196	71		126	196	92		130	196	12		145	196	19		154	196	-33
173	196	0		193	196	62		29	197	-76		30	197	97		42	197	94
64	197	96		67	197	55		118	197	94		131	197	2		148	197	61
155	197	75		38	198	27		41	198	-93		42	198	40		45	198	38
60	198	-85		64	198	8		95	198	-93		110	198	38		117	198	32
118	198	51		132	198	-78		134	198	83		135	198	65		141	198	40
145	198	44		157	198	93		162	198	25		164	198	73		167	198	2
168	198	16		193	198	57		3	199	0		37	199	55		41	199	40
45	199	31		54	199	99		69	199	10		94	199	71		102	199	15
116	199	8		140	199	67		163	199	0		8	200	33		33	200	5
36	200	52		41	200	75		45	200	42		48	200	4		49	200	62
50	200	65		54	200	40		67	200	90		68	200	68		121	200	89
125	200	11		126	200	13		131	200	72		139	200	41		166	200	93
175	200	35		183	200	29		189	200	51		6	201	0		13	201	52
22	201	41		24	201	56		30	201	52		31	201	0		41	201	96
45	201	25		48	201	68		49	201	44		50	201	28		54	201	45
80	201	90		102	201	53		126	201	81		148	201	49		185	201	25
3	202	0		38	202	60		49	202	84		50	202	50		52	202	87
69	202	79		75	202	75		81	202	1		87	202	90		109	202	52
120	202	91		135	202	57		147	202	40		148	202	79		150	202	0
153	202	17		154	202	7		157	202	36		164	202	52		183	202	67
199	202	63		3	203	82		17	203	83		18	203	81		24	203	93
55	203	28		77	203	-16		79	203	73		127	203	21		128	203	77
140	203	81		150	203	17		185	203	40		197	203	42		16	204	-36
26	204	43		62	204	62		70	204	86		76	204	23		79	204	51
92	204	100		169	204	95		178	204	55		16	205	50		21	205	57
25	205	31		34	205	60		52	205	21		102	205	61		110	205	41
128	205	17		146	205	6		148	205	30		177	205	28		200	205	85
203	205	54		12	206	58		37	206	99		72	206	69		73	206	15
98	206	-61		106	206	87		111	206	98		119	206	11		123	206	37
150	206	50		154	206	92		186	206	98		198	206	0		5	207	1
7	207	95		11	207	48		23	207	55		36	207	0		48	207	10
69	207	3		74	207	90		78	207	33		89	207	95		101	207	51
105	207	78		127	207	66		150	207	3		197	207	58		206	207	74
6	208	-26		48	208	46		58	208	61		88	208	60		106	208	22
108	208	72		111	208	40		119	208	29		120	208	23		129	208	44
132	208	35		140	208	0		150	208	75		178	208	16		198	208	13
2	209	17		3	209	97		31	209	67		34	209	53		88	209	22
95	209	69		105	209	20		112	209	65		115	209	78		116	209	29
139	209	55		146	209	10		167	209	73		181	209	12		182	209	0
183	209	66		8	210	61		9	210	36		21	210	30		23	210	21
43	210	11		67	210	59		96	210	25		98	210	91		110	210	16
111	210	65		124	210	0		125	210	28		150	210	2		153	210	85
178	210	1		186	210	80		193	210	53		195	210	16		203	210	21
10	211	69		12	211	54		14	211	29		20	211	47		43	211	15
53	211	35		116	211	67		127	211	96		130	211	39		141	211	-52
145	211	56		148	211	10		159	211	67		190	211	21		7	212	46
42	212	77		72	212	20		76	212	39		78	212	23		95	212	57
100	212	8		107	212	84		138	212	89		150	212	8		164	212	70
168	212	78		176	212	68		196	212	70		206	212	44		14	213	83
42	213	31		85	213	23		86	213	0		164	213	56		166	213	36
170	213	17		175	213	15		187	213	71		193	213	55		207	213	91
212	213	21		10	214	37		19	214	-60		25	214	8		46	214	20
53	214	55		94	214	49		147	214	8		163	214	90		168	214	28
179	214	-43		194	214	51		2	215	21		11	215	99		29	215	7
38	215	35		40	215	47		58	215	22		63	215	60		65	215	3
72	215	13		73	215	79		85	215	14		147	215	13		158	215	16
169	215	54		183	215	10		189	215	81		2	216	89		14	216	71
24	216	37		36	216	19		72	216	13		74	216	37		75	216	2
97	216	11		121	216	42		150	216	35		186	216	63		209	216	18
210	216	69		2	217	77		15	217	93		39	217	27		44	217	43
63	217	62		69	217	27		74	217	70		80	217	52		83	217	100
142	217	13		145	217	45		146	217	14		162	217	45		10	218	38
43	218	9		44	218	23		56	218	92		68	218	-51		118	218	20
129	218	86		176	218	55		184	218	53		188	218	76		206	218	79
212	218	15		3	219	72		24	219	9		26	219	40		29	219	36
39	219	77		46	219	15		94	219	34		103	219	11		142	219	35
156	219	0		172	219	89		213	219	45		217	219	57		218	219	47
3	220	20		12	220	5		17	220	27		46	220	3		52	220	100
77	220	-24		83	220	37		105	220	77		114	220	58		126	220	4
145	220	43		146	220	8		148	220	78		197	220	10		206	220	47
44	221	30		45	221	90		89	221	89		96	221	48		101	221	57
107	221	47		126	221	3		155	221	12		186	221	87		220	221	4
9	222	70		21	222	76		42	222	95		63	222	89		93	222	87
99	222	5		116	222	41		132	222	57		147	222	45		148	222	18
172	222	41		199	222	-46		202	222	29		220	222	17		20	223	92
24	223	60		30	223	41		32	223	0		34	223	15		41	223	24
50	223	66		77	223	55		85	223	66		135	223	0		148	223	25
162	223	53		171	223	0		181	223	83		186	223	17		190	223	50
206	223	99		6	224	-72		49	224	50		64	224	39		71	224	58
72	224	-67		121	224	2		122	224	76		146	224	41		155	224	47
173	224	16		184	224	18		1	225	24		14	225	89		18	225	44
23	225	76		38	225	43		78	225	41		116	225	74		118	225	61
120	225	-41		122	225	45		127	225	81		177	225	86		182	225	79
198	225	-65		204	225	49		205	225	58		207	225	16		211	225	95
224	225	28		1	226	45		12	226	27		23	226	5		38	226	99
65	226	98		85	226	15		87	226	0		92	226	100		100	226	40
149	226	81		153	226	79		155	226	34		170	226	76		174	226	39
195	226	52		4	227	-53		12	227	16		26	227	25		45	227	58
61	227	60		63	227	98		69	227	9		79	227	84		80	227	24
87	227	42		106	227	6		115	227	9		121	227	99		130	227	21
136	227	8		164	227	20		196	227	88		212	227	12		4	228	57
7	228	77		27	228	-16		44	228	40		87	228	23		88	228	44
90	228	2		97	228	2		136	228	72		154	228	17		164	228	98
174	228	18		177	228	38		200	228	-84		216	228	80		35	229	-36
58	229	18		109	229	3		122	229	79		157	229	-11		162	229	75
182	229	74		183	229	63		213	229	92		226	229	98		228	229	22
44	230	39		47	230	45		54	230	8		109	230	17		136	230	59
138	230	98		190	230	23		26	231	68		38	231	90		64	231	69
85	231	65		101	231	74		111	231	60		115	231	99		119	231	3
121	231	96		146	231	65		181	231	25		185	231	1		190	231	25
196	231	81		197	231	67		208	231	75		210	231	11		6	232	26
18	232	26		26	232	87		54	232	7		62	232	0		64	232	41
155	232	83		185	232	45		196	232	51		218	232	82		219	232	9
228	232	7		6	233	95		23	233	21		30	233	68		33	233	35
52	233	30		66	233	0		70	233	22		86	233	19		92	233	97
94	233	98		114	233	0		161	233	0		165	233	-43		180	233	58
196	233	69		210	233	-70		224	233	19		225	233	75		227	233	62
228	233	91		16	234	87		21	234	89		22	234	22		23	234	98
53	234	16		68	234	56		100	234	1		115	234	26		211	234	2
212	234	36		222	234	34		3	235	-61		5	235	98		19	235	60
32	235	48		41	235	6		48	235	93		65	235	16		85	235	69
122	235	22		131	235	0		133	235	0		135	235	2		155	235	3
156	235	28		168	235	28		169	235	77		173	235	8		194	235	-91
199	235	87		200	235	25		207	235	27		210	235	64		234	235	26
1	236	87		9	236	51		28	236	19		40	236	68		47	236	5
59	236	-20		83	236	79		84	236	91		88	236	99		127	236	48
137	236	98		144	236	59		146	236	64		178	236	84		186	236	30
192	236	86		204	236	74		15	237	16		18	237	52		27	237	5
28	237	37		42	237	7		46	237	32		60	237	90		63	237	58
67	237	14		76	237	33		83	237	99		92	237	52		95	237	-42
134	237	82		150	237	11		165	237	14		201	237	31		206	237	89
235	237	79		4	238	0		8	238	55		15	238	91		23	238	11
27	238	81		40	238	56		66	238	32		70	238	98		75	238	59
84	238	82		111	238	72		131	238	83		142	238	0		145	238	92
181	238	33		188	238	78		202	238	0		225	238	8		1	239	90
5	239	22		34	239	67		45	239	93		51	239	-17		57	239	0
62	239	78		64	239	32		66	239	49		111	239	70		124	239	63
133	239	58		145	239	11		164	239	52		165	239	96		171	239	73
180	239	66		197	239	49		207	239	87		208	239	100		226	239	71
231	239	53		45	240	0		51	240	47		88	240	38		95	240	19
115	240	0		130	240	35		150	240	50		151	240	-48		162	240	96
164	240	15		185	240	24		195	240	79		196	240	92		211	240	68
214	240	14		222	240	67		229	240	47		23	241	2		27	241	97
30	241	41		40	241	27		82	241	75		101	241	-41		110	241	19
111	241	12		141	241	79		144	241	15		164	241	67		172	241	17
201	241	17		214	241	61		215	241	100		218	241	59		226	241	8
236	241	69		3	242	63		37	242	23		40	242	17		48	242	10
75	242	81		84	242	55		92	242	8		127	242	40		141	242	100
144	242	81		173	242	56		178	242	70		179	242	75		204	242	83
2	243	100		14	243	42		37	243	15		41	243	22		54	243	83
60	243	66		74	243	39		80	243	65		90	243	28		92	243	76
94	243	46		124	243	99		144	243	2		168	243	44		184	243	47
209	243	12		235	243	61		241	243	25		57	244	-57		84	244	18
114	244	33		116	244	91		124	244	4		127	244	36		128	244	-74
152	244	31		161	244	7		215	244	79		225	244	33		14	245	31
17	245	19		19	245	23		21	245	9		32	245	19		34	245	28
57	245	-58		69	245	-77		77	245	84		105	245	78		108	245	0
124	245	10		160	245	99		176	245	15		177	245	26		193	245	8
197	245	69		198	245	35		220	245	73		237	245	81		11	246	0
26	246	-67		42	246	6		59	246	72		61	246	67		67	246	13
77	246	85		80	246	78		98	246	77		107	246	71		138	246	21
153	246	-26		181	246	82		192	246	24		197	246	78		198	246	90
212	246	49		238	246	0		241	246	13		20	247	70		23	247	89
35	247	27		46	247	34		59	247	25		78	247	25		104	247	84
119	247	81		123	247	10		133	247	56		154	247	0		197	247	8
199	247	80		206	247	79		11	248	67		20	248	93		30	248	45
31	248	23		49	248	100		104	248	29		128	248	55		137	248	45
153	248	76		174	248	7		186	248	59		198	248	43		217	248	12
10	249	-72		12	249	11		48	249	44		50	249	35		51	249	54
71	249	70		114	249	82		154	249	15		157	249	67		185	249	-46
10	250	14		11	250	83		16	250	13		39	250	41		40	250	61
41	250	21		59	250	35		61	250	80		118	250	62		134	250	55
152	250	11		156	250	-53		166	250	43		189	250	57		191	250	-37
209	250	14		247	250	56		4	251	26		32	251	66		43	251	9
125	251	1		137	251	36		173	251	10		177	251	79		244	251	32
26	252	49		64	252	-46		78	252	8		81	252	31		98	252	64
102	252	0		104	252	21		106	252	46		113	252	-18		137	252	61
139	252	60		179	252	71		184	252	29		192	252	78		199	252	42
200	252	5		204	252	69		215	252	86		14	253	23		22	253	47
28	253	77		34	253	59		36	253	6		48	253	15		50	253	69
58	253	85		107	253	16		113	253	54		125	253	85		131	253	71
149	253	-42		154	253	61		159	253	10		168	253	43		169	253	4
204	253	11		210	253	0		211	253	17		225	253	37		243	253	85
252	253	83		36	254	61		37	254	48		86	254	52		91	254	96
103	254	-71		117	254	69		120	254	33		129	254	-3		131	254	44
